policy_id,customer_name,gender,age,marital_status,state,city,pincode,aadhaar_masked,occupation_type,annual_income_inr,bmi,tobacco_usage,alcohol_units_per_week,physical_activity_level,diet_type,has_diabetes,has_hypertension,family_history_cardiac,stress_level_score,policy_type,sum_insured,policy_start_date,claim_date,hospital_name,hospital_tier,room_category,icu_days,length_of_stay,cashless_claim,agent_channel,hospital_bill_amount,pre_hospitalization_expense,post_hospitalization_expense,non_payable_items,deductible_amount,co_pay_amount,total_claim_amount
IND104962,Neelima Uppal,M,44,Widowed,West Bengal,Kolkata,865206,XXXX-XXXX-3182,Self-employed,439488.95,30.245280506212033,chewing,1,moderate,eggetarian,0.0,0.0,0,5.623275747689464,family_floater,500000,2018-03-15,2019-06-23,"Kannan, Choudhury and Keer Hospital",private_corporate,private,3,9,yes,online,283735.34,24418.069618987865,29052.614185891223,8439.521656729596,11414.841032460725,51777.50924399202,"₹265,574"
IND103301,Agastya Roy,female,18,Divorced,Tamil Nadu,Chennai,833146,XXXX-XXXX-8392,Salaried,706910.13,20.13067472361328,chewing,4,high,non-veg,0.0,1.0,0,3.7444674596856307,family_floater,500000,2019-05-15,2024-09-06,"Walla, Sura and Nadig Hospital",private_corporate,general,1,4,yes,online,"₹123,059",12677.856261715036,6790.607273759532,8228.529695945293,3644.4466285860276,13509.708193722425,"₹117,144"
IND102095,Yochana Pillai,female,57,Divorced,Delhi,New Delhi,494483,XXXX-XXXX-9772,Salaried,1003959.49,33.356488438606576,none,2,moderate,vegan,1.0,0.0,1,5.284450191078278,individual,5000000,2019-08-22,2023-01-17,Contractor-Patla Hospital,govt,general,1,4,yes,online,55854.22,4111.888192599909,2829.4820418476475,2655.6279570035445,925.0029346482613,5216.190257825363,53998.77
IND106568,Yahvi Dhar,Male,41,Single,Maharashtra,Nagpur,226088,795319686081,Self-employed,964893.94,23.16310637049531,none,1,moderate,eggetarian,0.0,0.0,0,2.619019374775282,family_floater,500000,2019-09-28,2021-01-06,"Srinivas, Kakar and Chopra Hospital",private_small,semi-private,0,2,yes,bancassurance,39361.48,4980.183167169736,2937.424865149916,1605.5385151738758,1708.6541884375856,3105.190240640505,40859.71
IND101850,Pahal Keer,M,36,Divorced,Maharashtra,Pune,196459,XXXX-XXXX-5147,Unemployed,462045.76,31.308042664772977,chewing,2,low,non-veg,0.0,0.0,1,,individual,5000000,2023-11-18,2024-01-05,"Sahni, Saini and Trivedi Hospital",private_small,private,1,1,yes,agent,118001.06,10592.16525647827,8168.738072991807,6917.4911146392515,2051.0938862860617,17241.16165293619,110552.21
IND100089,Prisha Prasad,female,36,Divorced,Tamil Nadu,Coimbatore,387653,XXXX-XXXX-5857,Unemployed,345561.22,28.307298520194674,none,3,low,vegan,0.0,0.0,0,3.4989809249538943,individual,1000000,2018-03-28,2021-07-28,"Ratta, Tella and Patla Hospital",govt,general,2,6,yes,agent,"82,681",11717.223833051368,8322.179026983133,6377.998034617824,4110.775730214978,12443.624714770745,"79,788"
IND100124,Jai Sane,M,59,married,Maharashtra,Nagpur,749662,XXXX-XXXX-8362,Salaried,799400.86,30.81405616411982,chewing,3,moderate,eggetarian,0.0,0.0,0,4.342335639102763,family_floater,1000000,2020-11-09,2023-12-30,Viswanathan Inc Hospital,govt,private,1,7,yes,bancassurance,87647.32,6786.349592055086,8616.042390914907,6254.969869539036,3367.661816813879,14241.506902118692,79185.57
IND107990,Ekapad Dixit,Male,30,Single,Maharashtra,Pune,154285,XXXX-XXXX-3597,Retired,,17.853220839018597,none,2,high,vegan,0.0,0.0,1,5.088703290226799,individual,300000,2022-12-18,2026-04-15,"Badami, Desai and Wali Hospital",private_corporate,semi-private,0,0,no,bancassurance,31930.34,2519.424934939542,3640.3738183154765,842.7162231115424,1327.855431774719,2712.256239592017,33207.31
IND105916,Noah Sarma,Female,53,married,Delhi,New Delhi,744640,XXXX-XXXX-2335,Self-employed,301084.0,27.713749872055836,both,2,moderate,vegan,0.0,1.0,1,7.259032682705291,family_floater,5000000,2023-11-27,2024-12-23,"Madan, Warrior and Bhandari Hospital",private_corporate,deluxe,0,2,no,bancassurance,101964.56,5419.636299063668,11494.273684193582,6024.342337355701,4880.60141085351,6344.291178190095,101629.23
IND107267,Shravya Kothari,female,57,married,West Bengal,Kolkata,233193,XXXX-XXXX-5475,Salaried,1846611.53,16.261346158545134,none,2,high,vegan,0.0,1.0,0,5.261565347647543,family_floater,2000000,2022-12-31,2028-05-11,Bava LLC Hospital,private_corporate,general,1,4,yes,agent,127649.28,15634.76102684253,9896.298629163986,9109.987984345367,6290.013627127104,21777.991954270732,116002.35
IND104896,Chandran Doshi,male,55,Widowed,Uttar Pradesh,Noida,351807,XXXX-XXXX-8739,Salaried,939912.14,22.64203946741203,none,1,moderate,veg,0.0,1.0,1,5.719885436438793,family_floater,2000000,2022-04-05,2024-01-26,Murty-Bains Hospital,private_corporate,general,0,3,yes,bancassurance,41331.05,4993.378092273355,4133.292279911098,3006.032420598198,1255.0147563781388,4659.867912715111,41536.8
IND101639,Janya Sur,F,46,Divorced,West Bengal,Kolkata,100672,XXXX-XXXX-5558,Unemployed,8.0 LPA,,none,6,moderate,eggetarian,0.0,1.0,1,3.156767186278304,senior_citizen,5000000,2021-10-04,2023-09-14,"Manne, Kurian and Shah Hospital",private_small,semi-private,2,8,no,bancassurance,153231.9,12956.554414322232,8813.12649162951,11397.304615278259,7383.815619411677,23628.69145256678,132591.77
IND105152,Kiaan Sarma,Female,41,married,Uttar Pradesh,Noida,891636,XXXX-XXXX-6538,Retired,7.3 LPA,20.46033936522184,smoking,1,moderate,veg,1.0,0.0,1,4.257844689417313,family_floater,500000,2019-07-27,2019-08-29,Dass-Zachariah Hospital,govt,general,0,3,yes,bancassurance,87939.32,5796.285131068418,5824.399683388285,6892.136864936987,1562.2798426159552,12298.838182360883,78806.75
IND106741,Saanvi Kapadia,M,35,Widowed,Delhi,New Delhi,907918,XXXX-XXXX-2234,Student,459670.27,20.475326896428978,none,2,moderate,non-veg,1.0,1.0,0,9.742646207374321,individual,1000000,2021-06-12,2025-12-04,Wable and Sons Hospital,private_corporate,private,0,2,yes,aggregator,109203.96,5970.147290634056,9262.811002973434,8479.770569530545,2763.2866001306575,19800.610832863604,"₹93,393"
IND102476,Caleb Arora,F,34,married,Delhi,New Delhi,819636,XXXX-XXXX-6278,Salaried,407305.97,25.814505151011023,chewing,7,low,eggetarian,1.0,1.0,0,4.126200002305644,family_floater,2000000,2021-12-30,2024-08-29,"Purohit, Gera and Jaggi Hospital",private_small,deluxe,1,4,yes,bancassurance,165856.14,11235.617272908648,18014.234403945666,13135.0042345942,3939.198900592745,17713.882263070405,160317.9
IND107283,Chaaya Pau,M,54,Widowed,Delhi,New Delhi,595037,XXXX-XXXX-2023,Salaried,5.0 LPA,24.186201684737938,none,1,low,vegan,0.0,0.0,0,8.413228769330587,individual,5000000,2022-11-30,2027-02-23,Shan and Sons Hospital,private_corporate,deluxe,2,5,yes,agent,124972.78,16366.924111388245,8298.917815348954,3017.763406713791,3527.0311873671126,16087.749211498482,"₹127,006"
IND106966,Qarin Ghose,male,62,Widowed,Maharashtra,Nagpur,255543,XXXX-XXXX-2576,Student,,30.367729882086806,none,5,low,veg,0.0,1.0,0,6.510429374386791,individual,500000,2021-06-20,2025-11-06,"Padmanabhan, Chada and Vala Hospital",private_small,general,0,5,yes,agent,99300.35,13192.725074787404,10096.04954981289,2139.75859517106,4219.440934408323,8718.450473632378,388089.35
IND103096,Ladli Sunder,Female,55,Single,Uttar Pradesh,Noida,758629,XXXX-XXXX-7593,Self-employed,377731.92,25.731952544656583,none,2,low,non-veg,0.0,0.0,0,2.7864903542934707,individual,500000,2019-02-07,2019-11-04,"Sangha, Kale and Kale Hospital",private_small,deluxe,1,3,yes,aggregator,90929.35,12296.599377133745,5064.494517099143,2238.222914297529,2406.2379126713863,12817.931219384693,90828.05
IND107478,Xavier Shenoy,Female,45,Divorced,Delhi,New Delhi,885385,XXXX-XXXX-8424,Retired,997913.18,20.272657659323468,none,2,moderate,eggetarian,0.0,0.0,0,6.053345142463545,family_floater,500000,2023-09-11,2029-01-06,"Bal, Rajagopal and Bobal Hospital",private_small,semi-private,1,1,yes,bancassurance,"₹109,597",15457.720887537842,7436.936992609809,4909.618939619389,2196.4327032194683,10430.915320129554,"114,955"
IND106880,Harish Varma,female,18,married,Delhi,New Delhi,406975,XXXX-XXXX-1324,Salaried,372963.08,23.48712138180756,smoking,3,low,veg,0.0,0.0,0,,senior_citizen,300000,2022-02-08,2025-07-14,Doshi-Sundaram Hospital,private_corporate,private,0,5,yes,aggregator,116598.52,16409.229748790764,6970.621048489861,7718.279635298908,4353.040477085194,20371.874307249123,107535.17
IND102921,Darika Tripathi,F,45,Widowed,Delhi,New Delhi,280795,XXXX-XXXX-3760,Retired,632937.15,27.760962323218614,smoking,5,low,non-veg,0.0,1.0,0,3.7478435014895846,family_floater,5000000,2021-04-16,2022-08-23,Sengupta-Varughese Hospital,private_corporate,semi-private,0,3,yes,bancassurance,100465.32,7029.407689390769,8273.108223300298,7028.49149794736,4103.2659050058255,19532.215927322235,"₹85,104"
IND107235,Abhiram Jhaveri,Female,32,Divorced,Maharashtra,Mumbai,947697,XXXX-XXXX-1450,Self-employed,1142121.43,24.275829135948065,chewing,5,moderate,vegan,0.0,0.0,1,5.548768066954248,senior_citizen,5000000,2020-09-18,2024-02-13,Thakur Inc Hospital,private_corporate,private,3,4,yes,bancassurance,202786.29,12398.624704820702,14383.105325887633,10418.78694782235,2743.4142937370743,19882.63515547041,"196,523"
IND101303,Vyanjana Srinivasan,Male,18,Divorced,Maharashtra,Mumbai,300444,XXXX-XXXX-5191,Business,488408.67,,none,2,moderate,veg,0.0,1.0,0,2.6039404703370295,family_floater,1000000,2018-12-27,2019-06-27,Sharma LLC Hospital,private_corporate,deluxe,0,1,yes,online,57182.51,7523.702486757835,3357.769619930185,3457.7269376891954,2051.7949783800423,3898.171462743514,"₹58,656"
IND102374,Baghyawati Sandhu,Female,58,Divorced,Tamil Nadu,Coimbatore,308902,XXXX-XXXX-7253,Self-employed,870135.3,21.281044544892293,both,3,low,non-veg,0.0,1.0,0,8.193998268925677,individual,2000000,2019-05-30,2023-12-19,D’Alia and Sons Hospital,govt,semi-private,0,2,yes,aggregator,70445.97,8157.82475760498,6011.936322818859,5218.0808176446735,1032.5490112555187,8397.803032438678,69967.3
IND104837,Sudiksha Bains,Male,30,Widowed,Karnataka,Bengaluru,904399,743343123151,Unemployed,873786.27,32.33302688639053,smoking,4,low,eggetarian,0.0,0.0,1,6.0572163895050135,individual,2000000,2019-12-29,2025-04-17,"Bali, Pillay and Palla Hospital",private_corporate,deluxe,1,3,yes,aggregator,154839.88,8985.119269740195,14288.088436939244,8296.439248665634,7707.421540018866,17013.800400989516,145095.43
IND106710,Turvi Chandra,Male,38,Single,Uttar Pradesh,Lucknow,756627,XXXX-XXXX-4621,Unemployed,1242797.65,30.733532797626935,none,2,low,vegan,0.0,0.0,1,7.368285546665122,individual,1000000,2019-02-03,2022-02-15,"Dhar, Kamdar and Dugal Hospital",private_small,general,1,3,yes,agent,85085.61,12510.318848890454,4274.750256145096,5130.559863686328,1976.9059355300665,5627.929089255646,"89,135"
IND106541,Mugdha Ramesh,Female,63,Widowed,West Bengal,Kolkata,516363,XXXX-XXXX-5350,Student,1116495.61,23.599121383133102,chewing,1,low,veg,0.0,0.0,0,3.547762351201592,individual,2000000,2022-12-04,2024-04-13,"Mohan, Khare and Ratti Hospital",private_corporate,general,0,2,yes,aggregator,80435.45,7800.710706420127,8008.644389782793,1660.9525788445142,2159.2786127130707,10259.172444784379,"₹82,165"
IND100469,Nathan Dugar,male,18,Single,West Bengal,Kolkata,347789,XXXX-XXXX-2273,Student,,24.199118720785464,smoking,2,moderate,veg,0.0,0.0,1,5.15689787571596,senior_citizen,300000,2021-01-29,2024-12-15,Goda LLC Hospital,govt,semi-private,2,5,yes,agent,120530.27,10953.079836684441,12196.751678022565,5758.490694489395,2311.476661125478,21731.3702269094,113878.76
IND100240,Zansi Chada,male,34,Widowed,Karnataka,Mysuru,420863,XXXX-XXXX-3193,Retired,7.9 LPA,20.598566031518615,none,1,low,eggetarian,0.0,0.0,0,4.234711345718041,individual,5000000,2020-01-09,2021-04-21,Issac and Sons Hospital,private_small,private,2,3,yes,online,88733.81,11801.540211714633,4723.402895880472,4808.537481715863,3339.718480064867,13208.59400882024,83901.9
IND100186,Rayaan Agarwal,female,47,married,Karnataka,Bengaluru,519758,XXXX-XXXX-4640,Salaried,1837322.4,20.131333006547287,none,2,moderate,eggetarian,0.0,0.0,0,5.187616161582008,individual,500000,2018-06-30,2020-11-18,Mital Inc Hospital,private_corporate,general,0,3,yes,online,71994.4,10160.391681857212,6715.199774337598,3118.658590978883,2306.9550654539676,14123.865856276478,69320.51
IND107841,Theodore Pandya,Male,41,Widowed,Uttar Pradesh,Lucknow,443266,XXXX-XXXX-1531,Student,1739469.18,19.258991536484732,none,4,moderate,non-veg,0.0,0.0,0,6.652451067412661,family_floater,300000,2019-02-08,2020-08-25,Anne PLC Hospital,govt,private,3,12,yes,bancassurance,129212.12,11456.815593005804,11294.672216339168,5771.179367817585,5368.538164170226,11854.490993549218,128969.4
IND107868,Falguni Wali,Male,58,Widowed,Tamil Nadu,Chennai,539313,XXXX-XXXX-6245,Unemployed,367430.84,26.13409360090219,chewing,1,high,vegan,0.0,0.0,1,5.359474566621475,individual,500000,2022-07-09,2025-03-01,Rout-Gulati Hospital,private_corporate,general,1,5,yes,bancassurance,132518.27,16843.66855725122,11766.818508275488,8552.192098006211,5569.995252691419,10284.265224261706,136722.3
IND102450,Divya Nigam,Female,22,Single,Karnataka,Bengaluru,660060,335757785623,Student,280302.85,22.864847724052403,smoking,1,moderate,non-veg,1.0,0.0,0,3.567772928922301,senior_citizen,5000000,2022-10-07,2023-09-03,Saxena-Dhaliwal Hospital,private_corporate,semi-private,0,3,yes,online,112621.99,12430.571636945764,13165.567161228875,8510.232492681433,4500.68367308243,18730.600650033746,106476.61
IND101676,Dominic Goswami,M,20,Single,West Bengal,Kolkata,233457,XXXX-XXXX-1471,Student,1030708.88,29.900029804958184,chewing,3,moderate,non-veg,1.0,0.0,1,5.293798751864383,individual,5000000,2022-02-11,2025-07-20,Arora Ltd Hospital,private_small,general,0,3,no,online,105988.99,12110.254495434652,5394.581963162933,7052.447036566233,2401.3234033003946,17062.27056637223,96977.79
IND107390,Rachana Ranganathan,Female,53,Widowed,Maharashtra,Pune,922344,XXXX-XXXX-9766,Salaried,534481.43,33.45355828284973,chewing,2,moderate,non-veg,0.0,1.0,1,5.466411873255019,family_floater,1000000,2020-01-10,2022-01-08,Gala-Sridhar Hospital,private_corporate,general,1,6,yes,aggregator,212185.78,17749.259202718542,22126.532386222825,16744.39766142237,2722.273474066255,19197.771449288277,213397.13
IND104137,Wriddhish Bajaj,F,49,married,Tamil Nadu,Chennai,921185,XXXX-XXXX-2152,Business,652265.4,30.53804378153796,smoking,1,low,veg,0.0,1.0,0,3.6557498992223167,family_floater,2000000,2019-03-22,2024-06-01,"Lall, Date and Ratti Hospital",govt,private,0,6,no,bancassurance,113097.81,9144.619068371123,6524.251996250069,6626.591407156313,4639.070202426593,11045.861114701282,106455.16
IND107611,Jairaj Banik,Male,57,Divorced,Maharashtra,Nagpur,584258,XXXX-XXXX-4743,Student,558376.21,34.291627713001446,none,6,low,non-veg,0.0,,0,7.571197747916067,individual,2000000,2018-02-21,2021-09-05,Dani Inc Hospital,govt,semi-private,0,4,yes,agent,"₹63,370",4685.640559219379,5618.283237413597,2739.1513854696354,858.2103889960649,6564.457074135314,63512.51
IND101888,Faqid Thakkar,F,42,Single,Tamil Nadu,Coimbatore,301469,783080458364,Retired,684543.03,26.32296680108686,none,5,low,eggetarian,0.0,1.0,1,5.9540469571066295,individual,1000000,2019-09-02,2024-02-08,Nayak-Oza Hospital,govt,semi-private,0,1,yes,aggregator,20889.18,1106.386481881426,2271.42955205058,1494.6156274945051,784.9707447726563,1212.9019805819519,20774.51
IND102824,Anika Mohanty,female,59,Single,Maharashtra,Pune,591075,XXXX-XXXX-6838,Student,956171.61,21.642708172355483,none,1,low,veg,0.0,0.0,1,,family_floater,500000,2021-12-20,2023-08-19,Dugar-Narang Hospital,private_corporate,general,3,6,yes,online,184863.76,20981.23004181059,16895.860420250676,12257.299357898371,8440.958240889542,19803.414104116087,182239.18
IND100148,Aarush Prabhu,F,35,Married,Maharashtra,Mumbai,757948,XXXX-XXXX-3582,Salaried,567066.05,21.188370353385015,none,2,low,vegan,0.0,0.0,0,2.7968369101872543,individual,5000000,2023-10-21,2027-09-28,Raja-Nair Hospital,private_small,general,1,3,no,online,"₹83,700",11696.65702503626,9922.53069161716,2407.8466191973675,3736.03074242347,8542.475561431562,90632.9
IND100368,Bimala Aggarwal,Male,33,Widowed,Maharashtra,Nagpur,130253,XXXX-XXXX-5713,Business,483093.82,22.639908104740353,chewing,6,moderate,veg,0.0,1.0,0,3.9007573888024734,individual,5000000,2020-05-22,2024-03-28,"Doctor, Chandra and Mitra Hospital",govt,semi-private,1,7,yes,bancassurance,117492.38,6201.24635267419,13867.468844555644,7887.342422270356,1443.2032505399798,18522.594775243142,109707.95
IND101268,Jason Nori,Female,39,Divorced,Karnataka,Bengaluru,846802,XXXX-XXXX-3097,Retired,670575.52,32.86444262836015,none,2,high,non-veg,0.0,0.0,1,4.390241921165229,family_floater,2000000,2019-02-19,2021-02-22,Grover-Roy Hospital,private_corporate,private,1,5,yes,agent,134258.53,14352.664130174851,9431.033537982183,6277.711478256818,5372.5851721991685,25875.383771333614,120516.55
IND107723,Anamika Lad,F,19,Married,Karnataka,Bengaluru,497797,XXXX-XXXX-6347,Business,669964.5,25.77060494739099,smoking,6,low,veg,1.0,0.0,0,1.7833436588844238,senior_citizen,5000000,2018-03-23,2021-10-15,Aggarwal Ltd Hospital,private_small,deluxe,0,2,yes,online,"₹105,864",8503.534689065795,7479.534633284919,5961.650562237162,4640.400191593405,13700.374396497777,97544.42
IND100468,Yug Nayar,male,50,Widowed,Delhi,New Delhi,933862,566266092502,Business,1312363.89,23.53825409606599,none,5,low,vegan,0.0,1.0,1,8.965016075452333,individual,300000,2023-01-17,2023-06-25,Seshadri-Banik Hospital,private_corporate,deluxe,1,3,yes,online,116874.9,13179.419970013043,7493.215377879058,7259.979942721609,1796.6130032046722,16541.67515933022,111949.27
IND103734,Peter Borde,F,18,Widowed,Tamil Nadu,Chennai,783051,XXXX-XXXX-2675,Business,847862.12,23.954180576676034,smoking,2,low,vegan,0.0,0.0,1,4.115378400255847,individual,500000,2021-06-30,2024-06-27,Bajwa Group Hospital,private_small,semi-private,2,4,yes,agent,151295.12,9523.91664559306,11986.521859330483,6914.081788217179,4591.328271191584,12653.524685458307,148646.62
IND102900,Viraj Tripathi,female,18,Single,Delhi,New Delhi,116929,XXXX-XXXX-9063,Salaried,221760.62,24.560027260574756,smoking,3,low,vegan,0.0,0.0,1,,family_floater,300000,2020-09-24,2021-01-24,"Aurora, Shanker and Lata Hospital",private_corporate,semi-private,0,4,no,online,131167.33,6705.340719792042,11072.747112088113,6471.197337448008,5352.0113383645075,10181.373760189446,"126,941"
IND106107,Raghav Mangat,Female,35,Married,Karnataka,Mysuru,377174,XXXX-XXXX-3812,Student,3.9 LPA,,smoking,4,high,vegan,1.0,1.0,0,6.41136961053065,individual,5000000,2021-01-05,2025-10-12,"Johal, Kumer and Goyal Hospital",govt,semi-private,1,4,no,aggregator,131659.8,19704.403126751928,8391.666144998177,8719.986083511903,4109.303586368859,20340.514896285305,"126,586"
IND102933,Kavya Chaudhary,male,56,married,Maharashtra,Nagpur,924387,XXXX-XXXX-5191,Unemployed,661841.21,22.35158025409323,chewing,3,moderate,non-veg,0.0,,1,5.3269697592907335,individual,300000,2019-06-16,2021-01-03,"Chad, Apte and Vyas Hospital",private_corporate,private,4,8,yes,online,310076.54,31209.47389691019,19093.955913617792,16880.994163509404,5727.817627408674,56303.04689805649,281468.11
IND101318,Wahab Bhatt,Male,70,Married,Maharashtra,Mumbai,986142,XXXX-XXXX-3195,Student,329322.48,29.7645547686289,smoking,4,moderate,vegan,1.0,0.0,0,7.612055251844762,individual,1000000,2022-05-18,2024-05-12,Jain-Ben Hospital,private_corporate,private,2,7,yes,agent,253281.74,13280.358297305022,18933.79267049773,5878.637174842107,8847.100835844143,29087.240805191428,241682.91
IND102340,Nakul Raghavan,male,18,Divorced,West Bengal,Kolkata,715354,XXXX-XXXX-1148,Self-employed,948803.41,26.540600852141694,smoking,1,high,eggetarian,0.0,0.0,0,5.905460667447336,individual,5000000,2019-11-27,2022-07-12,Sidhu Ltd Hospital,private_small,deluxe,0,2,yes,bancassurance,53122.25,7850.177603872111,5489.951829905963,1931.8158459997321,2079.6845919240686,3231.9383963121627,59218.94
